Id,SalePrice
2700,170279.3777532765
217,127865.66142768422
343,182392.1916389233
386,222585.20568541758
2005,85432.22393064603
2908,138742.01022048848
1814,236001.63769347116
2446,457563.9770497136
208,183616.16124851728
1679,125368.97234072827
822,317622.9771599825
6,196001.1835216827
1781,345925.70774772024
2397,306566.1321299331
2340,279466.0186925629
1618,170938.90626672038
2843,137416.0395094197
1061,327891.6087491444
2786,129770.04871454224
1935,139904.90336220752
1341,121329.32212459209
521,252138.32242332347
2136,131444.7442507037
996,197003.82057481428
227,153941.6421555666
135,172368.07250536437
1167,160621.69686949527
294,226904.0017920197
1776,201214.80964057503
540,186189.85384378146
1717,208631.30299070565
2303,134290.60153473436
116,186206.05079075624
127,142425.56321349298
1371,131625.85574620363
1014,141059.74619909056
1507,102819.21133784103
702,151560.72635964968
750,142424.7480383041
261,153780.10859727772
1559,45621.41363768562
577,227798.9270427454
2812,200622.52192810964
2080,168230.11416793818
1368,126133.12486133311
2376,111755.28682702826
659,136096.07158620178
1235,132195.31013826907
332,78833.3921321198
1917,151179.96369220736
2094,251400.89291299373
1460,270953.6735937451
1471,235098.46415939752
1509,105250.82098310406
1922,127631.74440793801
433,399933.2785484772
460,276451.3566639477
1116,236630.43216220045
1137,174374.7013141687
53,198602.6591298785
2354,270480.7231291465
1475,201569.06868924928
1761,434546.26132120995
842,139418.06424988387
2739,175807.73997315532
2509,171986.0887536863
1007,212477.62771046878
2610,198273.27611025103
1952,109774.88246249282
2719,176360.01061932067
2921,86429.23830072413
1966,125638.20097191408
292,113778.07896857226
1204,199030.26296401443
1829,263132.1065057582
2419,198170.98147864308
391,163901.1939070206
798,113534.6316636845
481,211816.57986014115
193,178858.61815519427
555,109051.96621493236
899,24699.30837582791
2357,182122.7647238688
328,159525.70730929036
1356,114544.22466081011
1154,104228.42241520667
1730,202478.4985297852
2249,140085.0760778532
1119,258120.75056098774
2856,137244.03568970005
1394,142872.57073998865
2587,117539.35654723828
61,289230.54357900104
2661,150015.99295260437
2711,118966.396689624
1147,191613.30220854795
757,122515.02613911606
2623,66894.09132426255
2378,138619.13621123036
1413,155896.73809370393
1722,232756.76676485373
1112,248502.0115641071
1623,179782.6783716553
1201,211414.19409299392
1513,126335.52868146775
957,349710.54728465324
1171,267288.2460876383
1145,207586.41390494414
2726,227872.46251019277
703,163475.8807517488
760,107002.86079301231
1964,143855.68981746375
2512,189972.69132900768
159,96483.59365135571
1281,182609.41958744335
468,206894.3942984917
290,115589.84543647303
665,129368.89645720142
1463,243558.5438296476
1792,218406.5339897597
923,121232.85411869944
500,283160.61497924593
1408,165834.17358484928
331,69055.4642888357
170,147250.35230097797
2192,97123.73177010898
2571,267502.2734857485
2314,172327.1503462335
2647,98203.31018063973
422,391679.47267313144
2457,319836.9976164283
1838,209393.1926450191
2805,239590.9479849551
1645,150002.5513309089
1711,310043.2503299897
2825,270323.1841714266
322,321546.54086479347
2103,257719.47905166296
342,96913.97120595595
600,133901.6588857671
488,178879.2272025888
1725,290344.34014178655
2246,277587.74250675115
2847,136872.30278001673
806,241502.8989004015
530,249021.11832414527
963,190768.59477778384
2678,92567.28520795281
171,101964.63658412418
2401,375443.1828631468
805,238136.1400277987
2259,306658.6342266454
1748,205276.99327138613
1361,145195.06825449958
1677,131428.86931639325
1406,154277.57849403593
2322,263505.3684043627
688,162411.89619466203
143,144222.78412121668
804,222477.6269481416
1214,145890.1734812989
2828,133955.72076720028
1999,148103.59296330588
2467,192035.9663726401
2665,179352.4968707983
1538,370750.3088035324
398,115377.33977418454
2822,133494.09663601618
2157,169136.2911627054
1856,184499.16347591113
1269,80575.94102209041
2570,110631.59445226411
2320,244260.920704389
1517,123760.41449487672
2304,128563.39502611055
1312,85496.33928897715
2012,150354.04375519522
506,245895.8558213091
2865,204291.94957081974
2367,108331.61985220684
554,65965.02347290964
238,129000.3148207301
1954,113950.93487181125
2488,136641.11535517807
2291,72116.77797930918
1969,92830.66577767328
2725,164799.20680234197
1482,171214.78597685532
2763,224892.9742476351
503,254412.50304383546
1584,253417.6195297888
1531,118431.93228756578
2210,165043.24740151805
459,301230.11052740243
556,130393.14069828382
1347,133809.02630374668
1290,64094.17371004366
1388,89118.25010554667
1571,283196.4137927428
2754,215601.650057423
765,135169.5763573235
2494,135368.06198580243
2870,247245.3019229605
7,213188.34014833928
1114,235091.84998621792
2418,284961.013673581
291,152040.44429676555
18,288795.62894801685
39,332646.3887855575
1001,236398.77850899938
2442,266446.0816578559
616,132929.19658814126
2680,45042.09888216006
1414,137143.41771636566
289,156293.11837361916
40,233183.36006446648
860,124338.54510749705
409,132184.21143241585
673,144746.9042794
2427,207576.70465859718
2036,252967.8993476096
2564,137305.1512041323
642,174430.2999933007
1008,197855.75802878238
1908,163600.72929755977
2519,208776.24838284706
1369,101290.01868785126
2855,146574.41911375697
712,113947.30523358317
1943,136024.90595259727
1958,126487.30884918309
107,190394.57524925424
2295,215951.96499620727
704,110389.17442027305
676,145660.89144855307
259,184325.43519517832
93,253425.46968026162
106,229601.34623726725
2315,190879.53182909585
1050,101943.96735137314
1095,221361.6777880076
2709,159222.44316849625
758,126919.76046315482
1496,159628.83148251608
2370,142647.8078986138
2458,277443.521190139
2733,136047.49478364072
161,308380.80050456733
726,143404.47876656172
845,211193.9437901472
947,255448.91197074967
2232,116405.64422804757
2563,133889.9586887109
2299,137431.2441975553
211,48562.42178213305
605,166376.69352252607
1478,215308.17817311978
2247,275456.53356076975
2274,201306.9481557731
2869,234097.96291871677
967,223158.77353896014
2656,134470.7450594087
667,217437.64382864273
1042,123318.45727347629
2023,145112.8147322858
2447,360793.2091451253
2055,124726.28006369882
2275,271312.06459269795
2204,177723.16239270585
1563,275088.7369786191
483,211782.1318447896
796,169229.26968340686
1526,142678.1455116687
2042,120929.89044116292
442,298853.6518232648
1693,325809.25900992734
1468,224819.65757564502
1430,205485.06968764047
2605,145262.89863818203
1529,194877.27307128452
335,160881.0881600504
1287,118383.92612081545
31,118568.7053666701
1785,290529.71405675326
82,169448.3563194975
2620,146537.528601181
252,182185.20102653076
721,58391.42598007148
2165,197041.00116007822
2316,175574.70966084115
775,112902.65834549387
1558,83510.80534134049
17,216364.19573960372
1022,238020.88043203368
925,114317.82852504164
438,261619.14685167652
1270,111776.39835661792
1272,108195.66591877126
215,147517.11101657525
266,238194.09533126
2402,284177.0214082206
1250,120694.36744303594
1984,137738.27668928652
1279,146497.30605211435
377,279933.7280040597
1252,125276.99278360841
2156,257363.28239561187
499,314992.5827319306
1374,122987.42391249127
2898,218011.3804798249
401,96013.77579812866
2721,164635.99354837288
2078,274845.6230829773
2589,130210.99196873512
1946,243952.33613613318
1334,126439.20047251799
2781,224803.41498365533
431,330091.92954126705
576,221739.158845491
1474,218222.29456195055
2254,132836.63240513884
2155,268352.411630733
885,106674.76217311004
643,141362.7467682977
1944,120000.59620943046
480,209630.0020946216
2845,111297.41196134133
2387,304476.4924646529
2407,206083.64704129216
2527,178704.4955649827
2514,149959.82770547637
629,145031.66562965838
80,234899.82116310525
1876,144878.28893515194
1546,107905.55039220426
2518,176657.09049351473
2347,148622.62688152335
783,232599.17881691712
1322,3534.353288827406
194,104164.7933573125
1770,279398.25208339235
2143,145260.1198432921
1229,236312.08285296313
511,261338.46403801435
46,223503.07859583618
1348,157029.815096375
2465,184738.31156515965
387,220815.60937848414
873,226962.8503204474
1918,109153.00369001541
2764,244806.87883625622
2184,107499.63284029579
934,165115.69755691144
1920,119313.5499194937
2631,149436.56191439886
1768,496593.6117742059
2040,108792.88555190546
1749,248979.063371017
834,228456.24509567348
1457,246799.03275964432
79,119169.7226396284
2302,138636.4454745925
1817,147634.543153189
2755,235918.1906976879
359,182878.6196480238
2059,111383.8425319842
2092,263100.6418345439
2516,224239.02564037853
150,101876.03136596561
1656,154479.53924725024
83,76457.13048067054
2411,207752.07564528618
795,59550.113539522776
2312,249861.14469662192
2917,141286.90540519095
1624,190490.94410143717
2215,244835.39994915482
1211,144126.26378706458
1485,185116.069145353
1024,218157.78674190684
570,214933.63909512246
2874,136354.56985055027
700,148254.5662558191
2756,214902.12291695247
2022,183076.4231394034
583,236476.46196394967
2392,334560.5185221163
2424,210036.99743785773
212,85560.14826680292
736,130042.14176689871
1610,179102.96511742345
890,132834.62614410048
467,194005.13081156963
578,212273.41666790046
1747,183371.70212050824
1149,177701.0891840338
2758,232175.86787150998
857,161144.48134704883
2219,277792.4503476121
733,86499.2465164937
2909,144518.40707504028
1798,240549.77485901536
235,111563.66550211702
2366,152641.40869997285
1027,118446.51220830428
1195,129753.88775196424
1303,52856.21145426994
148,190829.06660848547
608,163364.70763970568
2515,214654.95638134726
821,289044.9952821967
2500,261172.32244901336
745,88790.52189888404
741,121416.99275714939
1611,90189.34648362335
2532,110760.7551091573
1081,242414.9381529676
1692,356218.43426688795
2520,206486.5062497402
276,119364.83410084323
1992,162205.76154176815
663,60445.79072801382
418,128592.72827923647
1733,208451.29098915588
2359,153751.29502216418
253,200047.3676264573
1518,188127.02030960255
2035,167071.6955461059
2919,86768.14078550297
1540,268672.303347194
2120,141888.7164375566
1674,201147.0259103097
256,134199.38361437898
2361,93691.65121817109
978,57471.44706206146
2280,128382.46427139742
2095,260963.18694718624
1709,316909.7110035229
2801,249202.34539024613
1246,118420.2679505515
2373,116230.86616642534
1055,253228.54141135444
2017,122126.00129347254
1099,296046.4609973829
1344,71065.33808644954
835,212034.93960858346
1117,224685.3704892891
2043,109572.08374837795
2085,158498.1741300897
410,141248.8757675031
2650,119861.32581699055
2867,151554.01698576217
1668,112611.61058682916
1161,171351.1343175667
2122,198642.586040326
2539,131346.02910311706
1047,145865.14661996358
1445,147393.91825101193
541,162125.91644767806
569,235740.95373327314
1276,110444.50405277096
918,132735.84507143422
326,158852.99905486044
1936,152592.7651899894
895,86814.5060134416
257,114649.3462733785
1241,178711.320608664
1545,127469.92690723485
1189,196690.30336018687
270,172585.23698982998
2066,203568.02589918993
693,87159.55269788051
1259,122407.20529773916
2916,172562.43455831677
2321,285812.0455626744
1977,71882.18592996593
1895,168355.89282001765
1240,160842.5477663313
85,148464.22311558406
1823,90961.70895727398
825,287765.23694334785
110,222034.23315397667
697,151690.19569394412
2297,115615.2381272247
1231,132241.42099374338
1355,127478.50399514608
968,331885.6286583608
584,237420.50955436443
1315,156657.54946384276
1606,151458.70863495965
206,109731.49041862247
1685,311654.75989468454
2016,125772.18923477831
869,206363.33742131945
2135,121401.98519068852
2346,176669.76978034037
2430,232889.17087130185
2198,86295.88811744319
2652,135091.99100776465
27,105028.57133179295
241,176829.4266298368
906,108033.05624034765
1506,141588.6527906842
2098,332685.5562894622
1435,226032.01031389704
2213,122347.79300602933
1274,127751.99256299852
743,9662.672529938834
1737,209187.12407119427
2797,278460.70702260063
2185,32472.80340429864
58,182913.95070728933
830,212170.57113370084
808,107620.02230078971
680,151831.49385257484
1153,104797.3810632533
1291,136661.70363061706
1818,167882.58607374772
2161,185712.87660602556
1883,119734.18850393072
350,311618.9881980221
2473,172705.21468545386
295,190923.87555440865
293,233249.14118501905
859,143159.23721548432
288,44538.87600037767
1578,169506.67956555675
102,222738.3147855283
2831,191524.88338409498
1030,154252.37718712375
2551,142548.73092235153
1286,158825.6755173356
958,286527.25209190097
776,103069.95292904598
72,222256.99908381898
2263,246494.91878693423
1866,130840.54234304736
2876,56672.19625087327
2146,243963.55965102772
103,170604.73722254526
1500,129737.43287251677
492,201613.51197187253
167,138489.69649645552
2597,128797.05993330391
2685,89062.04411510323
1035,157571.9881955589
1220,49330.58956701582
2602,167024.1445754593
2159,234313.72367203294
695,149311.19562231703
1109,259267.7695882544
640,167728.214993503
1652,146067.93918856164
2090,236423.67728522286
1188,179506.19423652557
2345,259264.31143739808
1059,359311.695871857
2751,221805.14778371435
128,223196.59283034643
1523,175636.7375483701
2925,157570.30669368955
2145,269533.1754024737
1121,211478.75226008688
566,292129.1425733949
565,249489.07609280257
1331,137974.49919374165
2928,122859.22618196791
156,132198.69407664955
797,136213.19683472993
327,94108.75020193771
2859,131509.3784029052
1453,125402.89702010853
1762,306629.20998569945
1868,230119.17102340626
1760,170736.21048899885
1113,239861.74947874068
1812,207916.23460340215
117,150335.9019203037
1142,219158.8719432375
2342,349772.47359891195
927,141650.00646391144
2478,175459.72492016677
655,70545.83574340757
2064,150740.41641085065
369,243996.09155538335
2239,113174.19282305046
2732,219824.88886972895
1653,178999.68060630333
959,209806.77350762667
2395,315479.3916025567
1412,105833.4323988659
271,258006.3615779191
1484,178690.79996697302
1497,166555.81232331198
552,140989.3326460446
2,107337.67402261635
1855,295250.4546968524
4,261757.42310872255
2292,134226.80769746745
134,151021.90603884473
646,92392.85781160221
42,306536.3072175587
532,219751.76481677976
713,75546.42383943728
2561,133181.1653571847
2360,135452.8887801345
1333,132798.04148410953
1407,225681.67865252687
2892,294490.28044742957
574,230669.4633935825
1227,195178.95867099817
2591,202936.725013651
1476,230784.67386383354
1125,271220.74293720856
1446,149431.10202685214
408,134156.2854792885
1101,274516.28331310465
2251,211058.96848658298
373,193755.8305074126
2554,131157.87638006848
2382,255874.46733354253
1985,88055.67854732732
519,221993.93929885194
1093,195345.60064629652
864,272518.8622709955
2889,119114.31158151294
2308,176502.31537697022
986,150419.11937154923
1302,123103.54661296125
585,155104.3568438018
2708,145990.06429352483
147,122810.80639820852
1441,224254.14726880507
383,224571.9040874439
285,157485.63444550522
181,118112.4194049424
358,219447.00700523
780,179795.32781927258
258,176510.72726145323
1865,237265.51149603946
692,117926.34291345571
2902,301021.78671056806
508,239998.3094482043
2638,151200.80971777317
36,147130.6467560057
611,168491.78358540888
2281,120105.98198915177
1678,166826.37469067093
1696,375669.55691357976
1557,69229.59610613142
2180,162215.97393426293
1726,221764.9193591497
951,129595.38783853393
267,232246.3726188187
2706,135191.69349965669
2221,235619.56198916282
1357,174910.01964756625
2901,293501.01593879214
347,184742.07770273724
2164,189414.51429043245
1586,293957.3589235636
360,177877.65270186123
1769,228486.2242623252
2617,148372.10067762044
1879,160752.05209887587
991,232442.6361481112
1535,105104.13409924295
1191,155489.87672922434
1579,210921.0304500162
1882,160163.7206795175
1510,131383.52332020758
2196,236878.67145982472
1845,195103.9302777467
2336,363989.1904585506
942,84928.04286723677
861,127982.23322498551
2555,115763.47891655483
1392,168690.19782498758
2099,259100.18515414634
1543,126085.29520798862
948,258791.39022191777
1239,181831.91212205734
22,196381.90989161498
2796,227659.265526863
2747,195869.1158005502
92,278724.23786027014
210,175745.9222221154
1858,223615.27862788725
2228,152173.2182120792
447,219551.1012209959
827,243619.29546837223
1649,251321.29281226994
682,125153.15569842022
2698,114869.69253224542
494,180950.36032943573
214,78421.10419261543
2441,240895.42480792286
2679,116289.23963705712
1336,90377.67057818538
465,203706.69195845624
1524,127409.4475667883
2543,101936.29648735432
631,155806.8767760498
2452,306802.9480111542
228,174643.87008521345
126,168849.57832350925
1092,227292.74098012218
1122,210660.28883438325
932,206322.0292186509
1980,96917.86248788756
2171,115947.50946373466
551,178613.3176637814
2768,153467.18472059997
2056,105059.14390896301
1159,349946.5425529135
2645,119908.59509480026
1174,191335.02255464118
2266,239377.39677128434
2462,329815.23297709884
1219,151577.8568438138
2922,181083.1986977533
118,142569.70747317094
474,187637.44755868136
2576,152487.3061673352
872,282668.1509890647
1077,214598.91476035642
1536,140610.7179634942
1150,123382.51220262347
2341,285760.00461459963
1931,203786.16455916344
2785,147503.85481099878
2538,122266.28178546653
597,212557.3448294378
464,197514.68740673322
233,230441.05076748453
2169,114863.06469705809
2123,185446.3173486286
1867,171192.3445562882
137,243666.65224632714
515,220148.35475070047
933,114310.5792596913
2784,164741.04861062783
972,180611.89076354302
599,158826.7375513398
2614,138037.81518757035
2582,119590.12568484672
1409,190108.61425788642
175,101215.22845453129
352,196482.99950700073
976,108659.53353871999
2134,207417.7156612689
984,120872.60314453157
2396,327242.2777804787
1673,128835.37292303366
404,129849.47322467342
607,179633.6651837965
814,171452.62729893526
868,191145.80242000468
2271,197276.25243509136
1633,230391.27013177692
337,149630.78020028403
2765,212351.80856933928
1746,244811.32649353647
368,290757.62508575764
2806,205622.02083133318
1662,177115.05091756087
1234,249586.69541796687
1373,127797.98747370733
1672,101289.93254882845
1939,127197.0975447098
