Id,SalePrice
1618,171930.53413647017
2843,147163.32236232847
1061,321995.9857011144
2786,128565.44564425519
1935,141461.66906812094
1341,126572.72990626372
521,251537.414840738
2136,137336.650225765
996,197651.08289232804
227,160556.01555082737
135,177639.71834860853
1167,159354.84283838831
294,227974.7382233007
1776,200197.91743734083
540,185293.57729320886
1717,205795.38920787038
2303,132424.9282390002
116,184267.56551461262
127,142178.06996598793
1371,132975.46867653687
1014,153227.01590018783
1507,104907.66379441766
702,151622.74156224175
750,143480.3280826211
261,160330.34269959727
1559,50679.125518523564
577,228504.85244671535
2812,203230.5262039458
2080,167392.62578653527
1368,131360.83549289827
2376,119952.20236480603
659,136778.36681800178
1235,129582.70257667985
332,83931.81526291184
1917,151241.9353791722
2094,250896.43834767907
1460,267502.53523980395
1471,233646.0566911541
1509,105481.95083113556
1922,129124.31503354164
433,393460.94785507827
460,276709.9623780287
1116,236618.56835997236
1137,171572.95484917072
53,198283.4168462834
2354,266764.9009833046
1475,200413.26128079245
1761,416558.60624572815
842,135645.66905881057
2739,183142.99375247263
2509,174238.56727916366
1007,212877.1965662516
2610,195513.88164641662
1952,111897.23048451271
2719,180307.19042572315
2921,89336.21957301238
1966,124819.13640019423
292,116479.00384482971
1204,199398.40652474918
1829,261862.44868616108
2419,203589.38968673095
391,162245.60825515006
798,110434.56491748002
481,217434.12163797725
193,183355.39284279506
555,105638.20314709721
899,22472.705433320836
2357,185833.4195901387
328,158061.86887668428
1356,113725.80955086522
1154,102504.69704853602
1730,210523.37096182158
2249,141898.6023838742
1119,257657.39107664657
2856,134908.691742689
1394,142993.46530670807
2587,117153.82997161028
61,289380.67554413097
2661,157688.8862577178
2711,124790.34429173321
1147,193258.7028855242
757,126615.0119368759
2623,64709.98156824877
2378,141865.95745939144
1413,158474.36066036107
1722,233336.43795676588
1112,246985.90412274597
1623,180868.3231098198
1201,212818.8234428167
1513,130400.87550635578
957,359200.0382839484
1171,261720.82386005134
1145,210393.2853771714
2726,221414.67970107181
703,167372.18636360407
760,112549.22875744425
1964,144786.9375854614
2512,195077.03470869866
159,100183.99037408875
1281,186746.65366118576
468,205647.754513144
290,115043.12391859847
665,130297.58075178076
1463,241995.9408827054
1792,220113.59269162203
923,121668.10143746076
500,286832.77874718595
1408,165613.37464958683
331,70686.34452433298
170,154306.75683962565
2192,96607.5648762515
2571,261282.46412063087
2314,176682.54708686663
2647,98432.10441874484
422,390873.551097621
2457,314098.95115628693
1838,207479.1000231318
2805,240600.4040763606
1645,148724.68002780154
1711,309946.10990429216
2825,269934.135778289
322,321709.281803184
2103,258319.97763760752
342,99174.84183078924
600,132017.1241482126
488,181783.66272236887
1725,289824.9196627375
2246,272650.9036506434
2847,137980.57715006103
806,244459.16511995243
530,249176.46611510642
963,187546.98023005394
2678,88854.6024325503
171,107889.76392401592
2401,376374.16571741644
805,242137.4634476519
2259,294653.1180487959
1748,205984.52012730204
1361,145961.75681201016
1677,135054.15550964794
1406,154113.0985571871
2322,259048.73577334074
688,164392.436159277
143,144021.24310191968
804,224071.00209195813
1214,150004.7783860349
2828,139084.92447170935
1999,153691.1610052168
2467,192978.72597750695
2665,180957.8162237924
1538,351647.55941263365
398,115686.65966871762
2822,132727.21525133026
2157,165815.58093089875
1856,192904.66186003448
1269,78115.36862602638
2570,107900.16045981548
2320,246243.4726121411
1517,124419.38972263243
2304,125300.0386039859
1312,87183.08102041567
2012,151993.22056299145
506,253425.2073670039
2865,197809.99368202273
2367,111137.72055540912
554,73078.18207020247
238,126087.81720347654
1954,113355.90669886969
2488,135170.82207211494
2291,79944.06022649439
1969,94411.71441854422
2725,164563.2943641155
1482,167705.5905701557
2763,226360.31273421564
503,256522.7027546793
1584,249769.0071439992
1531,126670.76112617386
2210,163458.40461263066
459,299584.77603123535
556,127919.11996005863
1347,137642.18197111407
1290,65978.98965083665
1388,87816.03857887199
1571,293260.95824860886
2754,214363.37680896858
765,135322.59260088627
2494,134280.04386764567
2870,248475.43421027332
7,210623.03454950207
1114,233637.6965490572
2418,279639.92979849665
291,144554.00198205747
18,286352.82527224603
39,328192.9102427689
1001,233095.57415707663
2442,265328.34925114043
616,133373.14153103513
2680,46698.05742749461
1414,136241.595026879
289,154646.4724578854
40,235095.50144406233
860,121300.80624102015
409,128368.41254735974
673,139218.82256728993
2427,207811.31382290224
2036,255054.75925119492
2564,138974.31600566357
642,172440.4266704261
1008,204914.8188298652
1908,160969.2207210058
2519,199925.9576331621
1369,103359.93230681648
2855,146198.9566248857
712,115615.06899747852
1943,145173.95065411634
1958,125596.23758485804
107,180644.22597363536
2295,211980.82422516964
704,111957.16992222534
676,142509.41742644843
259,184632.90606156952
93,254309.68410343383
106,231960.95635672958
2315,191005.0687554952
1050,101851.58262059093
1095,224908.76685526845
2709,157831.5288176113
758,136652.9242433514
1496,162168.9074908897
2370,143610.2153254689
2458,271631.36076454713
2733,134369.77787946237
161,298629.4033270915
726,148347.74719229242
845,208935.29333253382
947,255891.08034211135
2232,118138.54614986884
2563,129563.82271974356
2299,134098.44599775478
211,47448.35681785559
605,168203.05406697738
1478,214265.00493550257
2247,270400.5399485769
2274,204181.72294224374
2869,230796.64375713293
967,224483.24385186622
2656,139273.80735711067
667,219035.60536482735
1042,124672.93475327031
2023,145304.764262574
2447,352923.7710883244
2055,128391.60120000341
2275,270601.9888239871
2204,178882.32908737197
1563,271671.53538873594
483,210743.86381996144
796,167579.4047034608
1526,146795.21358983597
2042,127886.20387573254
442,296471.9658636993
1693,324471.2159025206
1468,225992.88211137158
1430,193291.39689922266
2605,139600.31471841043
1529,199719.18502198326
335,158423.77968584863
1287,118056.74791052433
31,121928.47432399925
1785,290352.7406000608
82,171215.31171724977
2620,143892.1665098545
252,182344.40746316692
721,60621.55468776732
2165,198710.87876870582
2316,181095.25700820508
775,115008.08097303427
1558,88820.8681971254
17,213737.913615338
1022,238910.8061364266
925,119631.22544126825
438,260689.83980537482
1270,122846.5735706851
1272,107304.26154452785
215,139853.07576349273
266,236921.83676158247
2402,282259.53133426805
1250,115663.36840870166
1984,140523.26522465725
1279,141673.24465723993
377,270179.2039573493
1252,123268.54068956459
2156,257945.05141025985
499,312597.9435529635
1374,125419.2762324376
2898,212590.76836571284
401,97067.47242006366
2721,163458.01721475253
2078,268901.4548714746
2589,129289.91833827355
1946,238163.62022095983
1334,132741.63744101356
2781,227692.75467214803
431,327884.168755493
576,214623.24105877703
1474,221444.20203135503
2254,137546.8023226825
2155,265067.1456875122
885,108503.63490982214
643,137211.80331299177
1944,124814.81039647081
480,213179.357999982
2845,108795.90221799846
2387,301585.4988382605
2407,206819.84469338527
2527,184705.9802835476
2514,158891.1358473872
629,149579.55189726735
80,236134.90927220896
1876,145782.52519369786
1546,108246.20879521062
2518,177354.40318763026
2347,157782.28974756875
783,228948.62304124387
1322,7960.329827582696
194,104275.75546542618
1770,280335.70570484083
2143,152101.2383067725
1229,236741.28583981964
511,257701.069581057
46,223695.08861896032
1348,154505.10114324407
2465,186623.80737793152
387,223727.74446414245
873,223739.07246027366
1918,108558.95064987101
2764,245807.591877812
2184,103580.724291084
934,167161.92429492783
1920,118722.90521717264
2631,154579.6221036865
1768,483582.9129241749
2040,111659.78272699362
1749,247430.48724869068
834,229473.7802834435
1457,250876.51054576106
79,118326.56675767827
2302,136512.2100759907
1817,152975.39620682556
2755,235499.00435933186
359,184605.35609856385
2059,110406.15550513077
2092,260647.56031284627
2516,224302.50189246982
150,97196.56337558356
1656,157807.3616262812
83,74004.14324554546
2411,213106.69639694746
795,59278.74643958293
2312,247029.94909934315
2917,145956.3797903747
1624,191508.47648457202
2215,239424.15256856996
1211,142667.89909101694
1485,181811.21543808025
1024,221076.41192432164
570,214994.60747929735
2874,135734.3192087504
700,155339.31608296998
2756,216389.92666574765
2022,183386.42933777606
583,236308.75559823064
2392,331557.61204899155
2424,211279.923772224
212,85739.6305672292
736,131553.34131199747
1610,177827.89264758662
890,138706.82398533955
467,199565.86460323966
578,206679.69118781324
1747,185984.26466218237
1149,179253.26181452902
2758,229414.01347540473
857,161217.15410106647
2219,270224.4831159352
733,84950.40140184488
2909,142731.21988655307
1798,242153.94177967944
235,116504.43126272311
2366,155794.14020143193
1027,122227.19519501454
1195,129069.01081342903
1303,56239.3700374272
148,189401.76879905182
608,162470.07472024596
2515,213057.49332729756
821,289404.4832516237
2500,261317.25119673598
745,88932.91270747734
741,120613.36615767902
1611,97348.77030241789
2532,118979.88167544451
1081,238921.90616630935
1692,356329.52372275165
2520,196604.0208272297
276,112783.75086611915
1992,157997.1952349
663,60004.90570056139
418,128333.95244044632
1733,208621.92232488334
2359,153535.0000781758
253,202853.48392689202
1518,189369.31884333753
2035,167386.95148461664
2919,90447.8542222052
1540,263530.59674429544
2120,136567.92538998736
1674,202588.56429334066
256,140565.98667179508
2361,95497.60480318581
978,64219.32064636485
2280,135146.32132381076
2095,258955.25430198773
1709,309585.9432726687
2801,244253.38941376895
1246,116567.92319230264
2373,123050.33549738144
1055,252099.50168112715
2017,120115.65221152517
1099,304164.6178679804
1344,74709.12795624165
835,205787.72391258698
1117,229311.06694725555
2043,113351.17934603409
2085,157856.7975763729
410,146234.24369875586
2650,121465.84914005865
2867,152585.7165673572
1668,110567.54154749305
1161,173049.84725326565
2122,199344.29858856293
2539,136024.6214827514
1047,144231.5525595817
1445,140605.25205569694
541,161175.81395919053
569,237526.47932667448
1276,111958.1238160116
918,137415.61925022723
326,161020.23102669462
1936,152153.27231811752
895,84303.64938764191
257,121134.50598840707
1241,176740.10999594908
1545,127889.74011232886
1189,198100.75414620395
270,170930.84250990424
2066,200079.19713055345
693,91134.42783536813
1259,124725.62591739204
2916,172283.72098284605
2321,290598.28800892556
1977,68890.94052260584
1895,167632.44440180564
1240,161886.53238391495
85,154371.34930260858
1823,89681.54255483714
825,283042.2902254475
110,222934.35247347812
697,152318.96611428948
2297,119276.15318674255
1231,132624.70682374603
1355,128910.93115324691
968,329207.9615424597
584,233296.73821506804
1315,162939.0407789841
1606,149585.7131695742
206,103010.26109673239
1685,310794.68039990455
2016,127001.52451098591
869,209047.31823896978
2135,118247.40376350937
2346,184260.94488355864
2430,229691.10948746384
2198,86274.6976300222
2652,131460.2486499258
27,106236.52585384587
241,176330.64826599375
906,118563.42470994795
1506,143333.8947204766
2098,322503.3888171131
1435,221549.22256900943
2213,122276.28860088384
1274,125545.52845044184
743,6540.794310297264
1737,207971.29465644126
2797,276459.1969811082
2185,29173.713199060177
58,183668.50100408224
830,212062.86099409548
808,103369.28467665562
680,155397.40457957238
1153,101187.69482358526
1291,142518.55579456274
1818,158424.43684259098
2161,188883.29474564135
1883,119772.80969359315
350,299710.76524159726
2473,171458.08964410116
295,193464.7808232256
293,229302.58757325908
859,141017.11212294124
288,44827.58409302519
1578,168327.38061794033
102,224414.432095423
2831,194317.90823351915
1030,154899.75477355823
2551,141509.00711652567
1286,165338.35813351825
958,282483.9638128494
776,106416.09841310131
72,219669.50464313352
2263,245022.4702104273
1866,135843.5336403763
2876,58371.94270342859
2146,245470.70493145823
103,174934.2700440163
1500,135040.11207316746
492,201883.35791200228
167,137651.2062831163
2597,128249.36375437332
2685,93375.06954089447
1035,159206.91597546887
1220,47103.573219639016
2602,168538.6245498848
2159,234131.7892312365
695,150391.01130515587
1109,261017.31697367996
640,172337.33217301473
1652,158482.81589257295
2090,238398.8078132741
1188,180331.72626482573
2345,257706.74974158508
1059,353449.31629895937
2751,225662.52624577386
128,215740.61036446455
1523,182407.4740686514
2925,157087.26083897817
2145,267882.9184061152
1121,212301.98223303974
566,285634.8947092138
565,252716.61730581027
1331,136960.82297289214
2928,129102.86357970163
156,133624.24048585375
797,137550.6386981554
327,100096.64347876067
2859,136665.04717990124
1453,121664.96028189435
1762,305801.3669410074
1868,229524.02837397414
1760,175709.5218879521
1113,243165.92545164697
1812,212933.92420617188
117,150585.87846300338
1142,215737.62252794136
2342,346451.4373038594
927,142784.717574547
2478,177833.6726611458
655,71704.25257216526
2064,149115.73242986557
369,240339.9547614387
2239,115756.0691331044
2732,215303.77595898605
1653,181188.53359653946
959,209435.21971389334
2395,312801.91140529735
1412,109831.4095098521
271,258561.52988587494
1484,177267.87637847595
1497,167049.1907228302
552,140330.63239279808
2,105940.14973341193
1855,288812.2468157764
4,262675.67689477623
2292,141240.54329216617
134,150759.67092576507
646,91303.28443219604
42,309494.4324133901
532,219476.50977144853
713,82213.60947620103
2561,132123.79136147574
2360,135114.3134409205
1333,131854.4448611203
1407,223914.09940116105
2892,290449.8365667752
574,232488.37473860738
1227,196672.024835318
2591,201516.46577446302
1476,230625.0134940101
1125,273119.30675281194
1446,153871.28589876537
408,135128.30228146323
1101,279508.7472843649
2251,215598.02015493892
373,195747.00649976445
2554,130587.94219054999
2382,257295.61092716723
1985,87385.78605922133
519,220457.92863804344
1093,198954.0224318811
864,269362.4994777052
2889,121330.1657688435
2308,172145.71288160174
986,149837.9607084787
1302,122580.70919878961
585,154308.09806182407
2708,145527.040323097
147,120499.05687965562
1441,222790.98788934678
383,226814.71478326686
285,161576.32746533133
181,123055.2871919896
358,219965.71878779773
780,180497.1627923187
258,178169.41824664664
1865,234503.49956124794
692,117408.54480505886
2902,295997.63102620735
508,239407.96104093263
2638,148734.48957926236
36,152656.55486032434
611,173163.97797303626
2281,118105.80419051468
1678,172450.44364637433
1696,370802.02189718187
1557,68874.54224790033
2180,162314.04704028074
1726,223713.24802918694
951,138253.8316047219
267,234343.85686440085
2706,134334.30004838778
2221,233262.486380322
1357,174493.0085938464
2901,287060.2652587167
347,179831.84302211757
2164,190413.77695893188
1586,295297.87493080815
360,181330.35180001272
1769,225684.89560787732
2617,141420.68556279578
1879,163861.19288284896
991,224113.47595714772
1535,106556.13215155173
1191,156553.70782008008
1579,213336.93670383075
1882,158234.89618715507
1510,133701.4936468767
2196,239166.3054886433
1845,195082.96751937366
2336,358655.0117120706
942,84622.04583324911
861,132468.52274200736
2555,113909.4448566255
1392,171303.8586086456
2099,259281.22584565784
1543,124521.17025326537
948,250274.2962521571
1239,180283.321537648
22,201766.73946011567
2796,226034.1490520934
2747,195973.4457178074
92,276340.91129608796
210,173281.52353537607
1858,216407.85109795473
2228,144581.2473612749
447,220487.61814261627
827,243517.27696320627
1649,253732.68599752279
682,120709.64565041507
2698,114010.64454198437
494,181268.22506783335
214,80140.7177607637
2441,244245.84922017474
2679,112686.42137305162
1336,91936.38717808318
465,207927.22057412346
1524,130949.4340168956
2543,100062.76814448633
631,156963.79288852407
2452,304468.5797393127
228,176904.32203010586
126,166951.2775453232
1092,227400.32865923565
1122,211066.2674767304
932,204393.05464944095
1980,98517.97511278916
2171,118829.93666051899
551,178348.60156180608
2768,152646.19098839397
2056,102797.25038036708
1159,346765.6096686884
2645,119356.53423658152
1174,193369.51831579726
2266,235147.59253631392
2462,332013.2396484922
1219,153170.28732462102
2922,177056.9458898543
118,142395.96722463577
474,188530.9017659127
2576,152116.39843780774
872,278069.81839640543
1077,215085.51621557467
1536,141919.372785686
1150,122195.77487963178
2341,282026.2750322832
1931,203283.77924679633
2785,145705.34168604529
2538,121805.37722827432
597,215575.89590699627
464,194872.87634303316
233,223038.55921110255
2169,118843.73037920315
2123,191464.8701219565
1867,169064.0230636673
137,237824.36813714958
515,221219.6346704748
933,117309.03663692497
2784,162659.5615203781
972,184253.11064824852
599,160296.1669140425
2614,137564.89078025933
2582,122960.54649424079
1409,192105.49810385573
175,108336.8881662695
352,193384.31130150793
976,114254.10701081244
2134,211711.21514612625
984,121725.87784740371
2396,324138.0859124277
1673,132832.66179110022
404,131500.074556496
607,182324.18513681774
814,177804.71166360026
868,192341.46751023273
2271,198567.3811897252
1633,226040.53561484214
337,148678.50980883237
2765,212760.74907556642
1746,244875.43255707374
368,290469.955350822
2806,203913.93669651044
1662,178453.93913021564
1234,255498.8498726106
1373,125370.69258950226
1672,104320.50575585985
1939,130785.33923722003
