Id,SalePrice
1529,193195.68467649608
335,161341.28726433546
1287,118422.63261886322
31,118213.04797324161
1785,302129.5389436568
82,163735.74436988795
2620,151473.9772138084
252,179318.54188651848
721,54734.3630607542
2165,197044.63623169818
2316,183025.39659171554
775,112800.97083377678
1558,72452.341286424
17,215165.0650295747
1022,242345.98589824262
925,110554.4624902798
438,255650.27951788958
1270,111891.25594542819
1272,116834.87050512996
215,154530.22643722812
266,243138.514211534
2402,289810.68787534715
1250,129456.28505453252
1984,131765.78296364588
1279,144872.5546323717
377,286008.5434555885
1252,112685.74765129884
2156,265504.4893141018
499,317313.2722341254
1374,122989.19954290133
2898,225934.13412520208
401,103374.39972926199
2721,168540.1353616427
2078,268809.93819340813
2589,141126.9451515426
1946,238105.38808766668
1334,114613.58376364631
2781,220822.0173004957
431,344866.124665594
576,226139.60517944058
1474,216101.4322642829
2254,133020.63195943856
2155,276720.1863776132
885,98464.99845142524
643,143336.5533211215
1944,117639.87922281327
480,209633.48285136183
2845,110883.09989839818
2387,296416.81550909823
2407,206052.68347585882
2527,168647.53834868167
2514,143656.78572114615
629,145092.5185912926
80,228191.69169902947
1876,146559.42941637084
1546,107968.92415893808
2518,178055.75830290862
2347,148310.16238891767
783,246290.66969591242
1322,2566.8255779393075
194,97927.04390855068
1770,284832.2126271358
2143,145916.66041312646
1229,234085.5908682685
511,269899.18313511414
46,222950.16197394422
1348,154570.89767771482
2465,184762.41094653122
387,218512.2307096724
873,238293.628814489
1918,106355.38595397095
2764,243362.88784193376
2184,113359.7983530848
934,170030.59555687435
1920,128064.35505295526
2631,142611.07460045055
1768,510556.3241355587
2040,103928.6554415299
1749,240546.23292679733
834,236620.6911912203
1457,237313.4455325608
79,118892.32750848834
2302,131346.24045822019
1817,149714.96717761207
2755,233734.60177941681
359,189063.5235801661
2059,114143.89545496898
2092,257141.1169975459
2516,224250.67867239
150,100503.43931385504
1656,155987.6601349224
83,76610.84115521486
2411,192044.9415961517
795,53388.99548141108
2312,244086.0896824337
2917,134227.88062393878
1624,189481.4267934131
2215,249413.1070513779
1211,153322.16727564175
1485,191882.21779409598
1024,211713.9093092002
570,213789.5393944726
2874,140221.69143578422
700,137089.18512381983
2756,201404.8728542892
2022,183183.32050572624
583,237791.5297242573
2392,344747.02230209153
2424,205202.5250206198
212,96277.5474239281
736,130053.41207216102
1610,186902.4839362587
890,132385.96649438463
467,194013.5739118961
578,212318.542193208
1747,191381.8465534417
1149,169619.93428554063
2758,248370.91454888956
857,157278.5185133709
2219,272803.2113112081
733,76431.15626927708
2909,130825.72551934894
1798,236243.2157243058
235,110583.84835325237
2366,156763.08197032887
1027,115762.9470656628
1195,137120.40886051994
1303,40550.46233569432
148,190567.44546249302
608,173633.08390642682
2515,209309.95622852535
821,279073.1694572262
2500,261116.7702913503
745,88906.99708844889
741,113596.06103223708
1611,89834.73857387321
2532,112227.70016082913
1081,247659.07283677932
1692,354196.27839376306
2520,215325.87908395278
276,106677.01890676668
1992,147914.42920996886
663,60566.85566327872
418,123751.76277189139
1733,199681.31325061107
2359,154970.26320479714
253,186584.43803434016
1518,188936.87438171494
2035,167209.59124611295
2919,81056.8001253346
1540,273051.5026769035
2120,147556.21599168456
1674,194130.56671256977
256,129003.8364472032
2361,88214.74141075964
978,55276.308872752794
2280,138589.96590359748
2095,256094.877200774
1709,323843.60227770935
2801,259250.81207016375
1246,119882.29881822894
2373,105375.15096855356
1055,259099.19756115467
2017,125761.50701743324
1099,288209.1248722328
1344,60566.81830347766
835,222409.1443880082
1117,224803.37452242273
2043,110743.50263621991
2085,169123.03786269037
410,144596.3064462709
2650,112976.52365209618
2867,151529.73509037384
1668,115015.58430246936
1161,171461.8700259803
2122,199078.1564841036
2539,139077.42529450532
1047,142819.63688908584
1445,146230.63048118242
541,162185.22316697356
569,235805.60823839754
1276,109664.1855629322
918,122481.18509828903
326,158856.81542214478
1936,154862.88027315435
895,92621.03617313119
257,115486.7325554749
1241,181452.5067502776
1545,125418.09849265232
1189,203456.94310295355
270,167024.16165147116
2066,206357.32409524766
693,87194.74533953318
1259,122461.22487298086
2916,168351.0772363262
2321,277194.4931137817
1977,79354.63790396962
1895,169218.8386704624
1240,159094.4716465462
85,152532.52486038022
1823,100535.73537669421
825,301671.14071676903
110,221374.41224649537
697,140316.69613712537
2297,116857.29339361473
1231,129733.86168557811
1355,120564.36225921982
968,340351.25985250314
584,230869.1413771271
1315,155506.86465684552
1606,150975.70853948113
206,114082.36669630332
1685,323557.7987355457
2016,125845.6955986864
869,197742.82795102062
2135,121840.98121580093
2346,174851.8109447102
2430,237155.27237698718
2198,73976.24292107619
2652,132628.30070604914
27,105462.5080857747
241,177170.99200889483
906,106855.53377014333
1506,141772.9869922812
2098,344441.81261727354
1435,230591.64628524403
2213,114527.18517561686
1274,130715.39049665838
743,9821.707491937414
1737,209388.92757639912
2797,279787.6761618352
2185,32671.293092294974
58,169647.60888196062
830,206772.46313750514
808,95481.32526128493
680,135251.34461170668
1153,113977.63202392582
1291,135976.7213801
1818,167934.86359225318
2161,185713.5600112017
1883,117630.87791865616
350,327467.8949762762
2473,170491.61813530663
295,189342.39974073973
293,218942.80713321443
859,137111.5510269204
288,46080.84329452962
1578,169482.89718387162
102,219135.45366443248
2831,180004.47768804093
1030,151290.88267971697
2551,145477.22757115238
1286,154245.1789374766
958,289864.0902052515
776,110005.67979827692
72,236789.43780060566
2263,246499.5299763452
1866,130687.63641443315
2876,43446.94999794243
2146,243784.06016118982
103,172714.73115901693
1500,134635.7483630372
492,193445.16334454893
167,135862.99221602466
2597,129394.01822621221
2685,89159.21711727646
1035,159048.86818295397
1220,41218.88127575634
2602,170419.26424645097
2159,228894.3127155435
695,152972.24053790327
1109,257735.56549537758
640,181776.73922632102
1652,140119.01608675893
2090,227674.93243150646
1188,182641.7593505995
2345,252470.33423294217
1059,365862.195474601
2751,211842.3507848174
128,230045.50589302822
1523,178322.51648576072
2925,170223.82911119863
2145,278376.767123694
1121,206771.8843061049
566,286991.34028517
565,251515.053759041
1331,132430.95554310767
2928,113359.04501169475
156,135545.81593296854
797,134822.23575228784
327,91169.43580603103
2859,131632.99053143206
1453,121958.19753974906
1762,318811.0747317
1868,216791.14093401819
1760,167800.2930036835
1113,228007.40416063328
1812,190658.59113128457
117,153673.57755417045
1142,230884.04983196463
2342,356714.6687319847
927,140442.50574118271
2478,170506.91769095603
655,67786.13669188775
2064,157440.6681380388
369,257043.25397016518
2239,100712.55090848876
2732,223879.75658606208
1653,187130.76766958294
959,202106.05805824482
2395,321418.89365980896
1412,103998.20968834874
271,271870.5277348099
1484,177382.5186479815
1497,170601.26322479433
552,138689.94252619072
2,113811.36408798357
1855,312997.80807058
4,272758.7690454264
2292,135914.95531945175
134,156585.86134110004
646,85234.29059254771
42,291122.5214034344
532,221155.76389420347
713,75821.49945080202
2561,138042.25617181935
2360,144384.77738101667
1333,139043.30315292638
1407,221091.97062000094
2892,304407.0080999367
574,233831.28047106363
1227,193227.16057802227
2591,202968.1022805687
1476,231102.50489007798
1125,270400.85266548494
1446,155575.0318294039
408,136572.7183471114
1101,270678.9990707526
2251,203034.16407607036
373,189677.6397150519
2554,120866.99303184157
2382,243258.69916282035
1985,80475.69179359976
519,223957.6744592484
1093,195357.79052006511
864,267448.25352580135
2889,126532.4729510257
2308,188101.35118836781
986,151951.10090634043
1302,128308.66909100427
585,161132.16665807928
2708,152566.34843338514
147,132467.87503645004
1441,233487.91913830957
383,215539.73567017197
285,156237.40949726888
181,107639.7905011792
358,215473.4240778429
780,179848.08086676785
258,180119.84909435816
1865,236302.9162644603
692,117909.21964367265
2902,303403.42244814255
508,240029.3954513322
2638,154054.13783704734
36,134586.90401464555
611,171166.204989267
2281,126648.6777883917
1678,156290.4686751524
1696,386807.68917848147
1557,63054.17817078883
2180,161818.09487433126
1726,215761.53352405323
951,121874.94890955673
267,232095.34047579108
2706,137752.62167258904
2221,247813.1884184343
1357,167927.2945963519
2901,307370.58375485806
347,187570.80819649942
2164,196824.5383294696
1586,298373.13287228055
360,162409.40371144834
1769,230541.5237024363
2617,148265.9696955309
1879,161572.30938546042
991,232605.92879394555
1535,95836.14192055017
1191,146876.08458035666
1579,202673.60088418133
1882,152702.01876975945
1510,121052.83912081663
2196,225141.37048260056
1845,196201.8221645577
2336,360136.4595475056
942,84380.01942110663
861,134951.3115479516
2555,116899.3170322051
1392,154317.0685471376
2099,255459.6486842593
1543,126307.72498186612
948,272626.5315563038
1239,192773.68159942396
22,194898.66918985004
2796,233875.7766501221
2747,195649.89891094057
92,291325.54398634756
210,183641.39391093413
1858,231258.6030420239
2228,157999.9972645184
447,219592.17128363837
827,253206.0262961159
1649,241785.65580653612
682,130302.37746520402
2698,111006.5531298353
494,171176.72291098285
214,79390.46726333158
2441,236237.5429018456
2679,115778.57533778789
1336,90442.6174780757
465,203489.4560793897
1524,130485.66426127011
2543,106566.20338843911
631,154900.94802725918
2452,305319.8065159271
228,168641.60932884074
126,184092.43716932676
1092,229553.7440816679
1122,205443.41345871138
932,217845.41656020505
1980,81833.57579382622
2171,113735.57762666763
551,175175.78572475057
2768,157905.1008191884
2056,108701.84126402617
1159,340713.0088288329
2645,119891.16487933612
1174,181322.2792087708
2266,248537.97348997887
2462,339094.9127433703
1219,157036.89393402918
2922,187027.93512063552
118,149715.66850768973
474,187813.60658146438
2576,158045.05266889694
872,290054.34353890456
1077,214841.53804056853
1536,132589.63379474182
1150,132186.51403824816
2341,292707.94377951114
1931,197377.93951934748
2785,139163.5545761908
2538,130463.40051787507
597,206453.91834706158
464,199444.55467561935
233,243358.57369404892
2169,124567.4695572999
2123,175815.00949154474
1867,180379.488695902
137,252785.5542385598
515,219548.72608833972
933,109121.3928693476
2784,172550.08903139335
972,177353.33928636886
599,157810.61525063834
2614,138550.7431006136
2582,126276.67429814604
1409,182760.13185937697
175,94460.523414153
352,194325.65976399145
976,111373.37699402416
2134,202781.88160246037
984,112937.54155570931
2396,332078.97253672755
1673,136341.49668510034
404,137464.61515804767
607,183482.28235408862
814,168391.25276617124
868,191190.89105038604
2271,197335.13259142733
1633,236194.75691681486
337,149161.78065799776
2765,220613.18835005545
1746,244608.72432627672
368,290758.6963031548
2806,215860.43976351962
1662,184294.4290525719
1234,248329.49971891937
1373,129808.18862771928
1672,98832.16510945754
1939,120579.31145302858
